customer_id,customer_segment,customer_tenure_days,previous_transaction_count,previous_success_count,previous_failure_count,previous_recovery_count
cust_000627,LOYAL,1356,29,26,3,2
cust_000628,RETURNING,483,9,8,1,0
cust_000629,LOYAL,1306,16,15,1,0
cust_000630,LOYAL,1238,30,23,7,2
cust_000631,NEW,6,2,2,0,0
cust_000632,RETURNING,459,8,4,4,2
cust_000633,RETURNING,103,5,4,1,0
cust_000634,RETURNING,30,4,2,2,0
cust_000635,RETURNING,129,8,8,0,0
cust_000636,RETURNING,132,5,4,1,0
cust_000637,LOYAL,295,22,21,1,1
cust_000638,LOYAL,1327,21,20,1,1
cust_000639,LOYAL,865,23,23,0,0
cust_000640,RETURNING,372,5,0,5,1
cust_000641,RETURNING,424,8,7,1,0
cust_000642,RETURNING,333,4,4,0,0
cust_000643,NEW,25,0,0,0,0
cust_000644,HIGH_VALUE,2580,33,31,2,1
cust_000645,RETURNING,185,8,7,1,0
cust_000646,RETURNING,222,4,3,1,0
cust_000647,LOYAL,1199,25,24,1,1
cust_000648,RETURNING,399,1,0,1,0
cust_000649,NEW,28,3,3,0,0
cust_000650,NEW,23,1,1,0,0
cust_000651,RETURNING,221,12,11,1,0
cust_000652,LOYAL,323,24,24,0,0
cust_000653,RETURNING,471,8,8,0,0
cust_000654,LOYAL,1659,22,21,1,0
cust_000655,LOYAL,1191,25,23,2,0
cust_000656,LOYAL,1655,27,27,0,0
cust_000657,RETURNING,296,6,5,1,0
cust_000658,NEW,2,0,0,0,0
cust_000659,LOYAL,455,22,20,2,1
cust_000660,RETURNING,336,4,3,1,0
cust_000661,RETURNING,151,7,4,3,1
cust_000662,LOYAL,544,27,27,0,0
cust_000663,NEW,8,1,0,1,0
cust_000664,LOYAL,229,23,23,0,0
cust_000665,HIGH_VALUE,1465,34,33,1,0
cust_000666,LOYAL,517,19,18,1,0
cust_000667,RETURNING,325,11,11,0,0
cust_000668,LOYAL,964,20,17,3,2
cust_000669,RETURNING,163,9,9,0,0
cust_000670,LOYAL,273,29,28,1,0
cust_000671,LOYAL,1187,25,23,2,1
cust_000672,LOYAL,439,35,32,3,3
cust_000673,RETURNING,117,5,5,0,0
cust_000674,NEW,47,1,1,0,0
cust_000675,RETURNING,267,6,6,0,0
cust_000676,RETURNING,412,8,4,4,2
cust_000677,RETURNING,375,10,8,2,0
cust_000678,RETURNING,411,6,5,1,1
cust_000679,RETURNING,215,4,3,1,0
cust_000680,LOYAL,514,25,24,1,1
cust_000681,LOYAL,1495,26,23,3,1
cust_000682,RETURNING,47,8,8,0,0
cust_000683,LOYAL,1026,22,19,3,2
cust_000684,LOYAL,1445,26,26,0,0
cust_000685,RETURNING,267,9,8,1,1
cust_000686,RETURNING,124,8,8,0,0
cust_000687,LOYAL,854,21,18,3,1
cust_000688,HIGH_VALUE,2972,36,34,2,2
cust_000689,LOYAL,1386,34,33,1,1
cust_000690,LOYAL,1788,36,34,2,0
cust_000691,HIGH_VALUE,1536,43,41,2,0
cust_000692,RETURNING,138,7,6,1,0
cust_000693,RETURNING,348,8,8,0,0
cust_000694,RETURNING,49,8,7,1,0
cust_000695,HIGH_VALUE,2133,33,25,8,1
cust_000696,NEW,25,2,1,1,0
cust_000697,RETURNING,138,8,6,2,1
cust_000698,LOYAL,324,20,16,4,1
cust_000699,RETURNING,346,4,3,1,0
cust_000700,LOYAL,1341,21,17,4,1
cust_000701,RETURNING,375,12,8,4,1
cust_000702,HIGH_VALUE,2272,39,38,1,1
cust_000703,LOYAL,721,28,24,4,3
cust_000704,RETURNING,317,6,6,0,0
cust_000705,LOYAL,1756,27,25,2,0
cust_000706,RETURNING,139,7,7,0,0
cust_000707,RETURNING,132,7,7,0,0
cust_000708,RETURNING,73,8,7,1,0
cust_000709,LOYAL,1102,28,28,0,0
cust_000710,NEW,14,0,0,0,0
cust_000711,RETURNING,86,6,6,0,0
cust_000712,LOYAL,1699,26,26,0,0
cust_000713,RETURNING,245,8,7,1,0
cust_000714,RETURNING,450,8,5,3,2
cust_000715,NEW,0,0,0,0,0
cust_000716,RETURNING,443,7,6,1,0
cust_000717,LOYAL,559,22,22,0,0
cust_000718,NEW,38,0,0,0,0
cust_000719,RETURNING,167,10,10,0,0
cust_000720,HIGH_VALUE,1349,38,37,1,1
cust_000721,NEW,53,3,0,3,3
cust_000722,LOYAL,225,24,23,1,1
cust_000723,RETURNING,241,2,2,0,0
cust_000724,LOYAL,368,15,14,1,0
cust_000725,LOYAL,415,17,16,1,0
cust_000726,LOYAL,533,19,19,0,0
cust_000727,RETURNING,243,6,6,0,0
cust_000728,RETURNING,235,4,2,2,1
cust_000729,LOYAL,382,26,23,3,2
cust_000730,RETURNING,257,3,3,0,0
cust_000731,RETURNING,57,9,8,1,0
cust_000732,NEW,12,1,0,1,0
cust_000733,HIGH_VALUE,834,42,40,2,1
cust_000734,LOYAL,1757,18,15,3,2
cust_000735,RETURNING,319,3,3,0,0
cust_000736,LOYAL,946,17,14,3,2
cust_000737,RETURNING,153,8,8,0,0
cust_000738,RETURNING,397,8,6,2,1
cust_000739,RETURNING,312,5,5,0,0
cust_000740,RETURNING,47,5,4,1,0
cust_000741,RETURNING,477,9,7,2,1
cust_000742,LOYAL,1013,22,21,1,1
cust_000743,LOYAL,1062,27,25,2,0
cust_000744,RETURNING,226,6,4,2,0
cust_000745,RETURNING,379,8,7,1,0
cust_000746,NEW,1,0,0,0,0
cust_000747,HIGH_VALUE,2720,33,30,3,2
cust_000748,LOYAL,1274,23,22,1,0
cust_000749,LOYAL,1101,23,18,5,4
cust_000750,RETURNING,451,5,5,0,0
cust_000751,NEW,36,0,0,0,0
cust_000752,RETURNING,340,6,5,1,0
cust_000753,NEW,58,0,0,0,0
cust_000754,NEW,51,1,1,0,0
cust_000755,NEW,59,2,1,1,1
cust_000756,HIGH_VALUE,1495,33,31,2,1
cust_000757,NEW,20,2,2,0,0
cust_000758,NEW,60,0,0,0,0
cust_000759,LOYAL,946,25,25,0,0
cust_000760,RETURNING,172,4,2,2,2
cust_000761,LOYAL,1054,25,25,0,0
cust_000762,RETURNING,91,4,4,0,0
cust_000763,LOYAL,1695,25,23,2,2
cust_000764,RETURNING,248,13,8,5,0
cust_000765,RETURNING,118,6,4,2,1
cust_000766,LOYAL,962,25,24,1,0
cust_000767,RETURNING,347,9,8,1,0
cust_000768,RETURNING,224,2,1,1,0
cust_000769,RETURNING,31,9,9,0,0
cust_000770,NEW,55,0,0,0,0
cust_000771,LOYAL,945,32,27,5,2
cust_000772,RETURNING,227,7,4,3,1
cust_000773,NEW,29,0,0,0,0
cust_000774,RETURNING,71,7,6,1,0
cust_000775,LOYAL,1520,25,20,5,2
cust_000776,RETURNING,431,7,6,1,0
cust_000777,LOYAL,207,27,27,0,0
cust_000778,LOYAL,1083,29,25,4,2
cust_000779,NEW,0,0,0,0,0
cust_000780,LOYAL,820,17,14,3,2
cust_000781,RETURNING,60,6,4,2,0
cust_000782,RETURNING,467,5,5,0,0
cust_000783,LOYAL,859,28,27,1,0
cust_000784,LOYAL,785,18,17,1,0
cust_000785,RETURNING,421,9,9,0,0
cust_000786,RETURNING,283,10,9,1,0
cust_000787,RETURNING,106,7,7,0,0
cust_000788,RETURNING,286,7,5,2,1
cust_000789,RETURNING,145,11,9,2,2
cust_000790,RETURNING,430,7,6,1,1
cust_000791,RETURNING,385,11,9,2,0
cust_000792,NEW,10,1,1,0,0
cust_000793,LOYAL,915,31,29,2,1
cust_000794,LOYAL,1683,25,24,1,1
cust_000795,LOYAL,1522,22,18,4,3
cust_000796,NEW,7,0,0,0,0
cust_000797,RETURNING,319,7,6,1,0
cust_000798,RETURNING,437,15,14,1,0
cust_000799,NEW,56,0,0,0,0
cust_000800,RETURNING,408,8,7,1,0
cust_000801,RETURNING,194,5,5,0,0
cust_000802,LOYAL,1661,26,26,0,0
cust_000803,RETURNING,47,7,6,1,1
cust_000804,LOYAL,1600,23,23,0,0
cust_000805,RETURNING,30,14,11,3,1
cust_000806,LOYAL,1415,33,33,0,0
cust_000807,RETURNING,218,4,3,1,0
cust_000808,RETURNING,151,2,2,0,0
cust_000809,RETURNING,308,8,7,1,1
cust_000810,LOYAL,1363,26,23,3,1
cust_000811,RETURNING,48,7,6,1,0
cust_000812,RETURNING,254,4,3,1,0
cust_000813,RETURNING,472,4,3,1,1
cust_000814,LOYAL,1075,24,20,4,1
cust_000815,NEW,55,2,2,0,0
cust_000816,RETURNING,188,8,8,0,0
cust_000817,RETURNING,157,6,5,1,0
cust_000818,LOYAL,1256,25,18,7,1
cust_000819,RETURNING,197,5,3,2,0
cust_000820,RETURNING,437,13,9,4,3
cust_000821,HIGH_VALUE,1400,41,39,2,1
cust_000822,RETURNING,412,8,8,0,0
cust_000823,RETURNING,413,11,7,4,2
cust_000824,RETURNING,460,7,6,1,0
cust_000825,NEW,9,0,0,0,0
cust_000826,NEW,32,1,1,0,0
cust_000827,RETURNING,58,9,9,0,0
cust_000828,LOYAL,418,22,20,2,1
cust_000829,LOYAL,871,26,23,3,2
cust_000830,NEW,20,0,0,0,0
cust_000831,RETURNING,441,7,7,0,0
cust_000832,NEW,59,2,2,0,0
cust_000833,HIGH_VALUE,644,34,34,0,0
cust_000834,NEW,29,0,0,0,0
cust_000835,RETURNING,313,5,5,0,0
cust_000836,RETURNING,209,7,6,1,0
cust_000837,RETURNING,351,14,11,3,1
cust_000838,RETURNING,489,7,6,1,0
cust_000839,LOYAL,1403,19,19,0,0
cust_000840,RETURNING,189,7,7,0,0
cust_000841,LOYAL,718,31,28,3,3
cust_000842,RETURNING,457,8,6,2,1
cust_000843,LOYAL,1446,30,30,0,0
cust_000844,LOYAL,644,33,32,1,0
cust_000845,HIGH_VALUE,1340,41,41,0,0
cust_000846,RETURNING,47,7,6,1,0
cust_000847,RETURNING,409,3,2,1,0
cust_000848,RETURNING,435,9,7,2,1
cust_000849,RETURNING,190,5,5,0,0
cust_000850,RETURNING,389,10,8,2,1
cust_000851,HIGH_VALUE,2025,28,26,2,1
cust_000852,HIGH_VALUE,1260,37,35,2,1
cust_000853,RETURNING,111,10,9,1,0
cust_000854,RETURNING,319,4,4,0,0
cust_000855,LOYAL,866,28,23,5,2
cust_000856,HIGH_VALUE,2338,47,45,2,1
cust_000857,RETURNING,198,11,9,2,0
cust_000858,RETURNING,131,7,7,0,0
cust_000859,LOYAL,1439,11,9,2,1
cust_000860,RETURNING,43,9,8,1,0
cust_000861,RETURNING,455,8,8,0,0
cust_000862,HIGH_VALUE,2864,34,31,3,1
cust_000863,HIGH_VALUE,1862,38,32,6,1
cust_000864,LOYAL,1131,19,16,3,1
cust_000865,LOYAL,507,25,25,0,0
cust_000866,RETURNING,284,4,4,0,0
cust_000867,RETURNING,260,3,3,0,0
cust_000868,RETURNING,91,5,2,3,2
cust_000869,RETURNING,234,5,4,1,1
cust_000870,RETURNING,292,7,6,1,0
cust_000871,RETURNING,493,7,6,1,1
cust_000872,RETURNING,154,10,5,5,1
cust_000873,LOYAL,1744,20,17,3,1
cust_000874,RETURNING,149,3,1,2,1
cust_000875,RETURNING,144,10,8,2,1
cust_000876,NEW,53,3,3,0,0
cust_000877,RETURNING,100,7,4,3,2
cust_000878,LOYAL,1053,17,14,3,1
cust_000879,RETURNING,83,9,5,4,0
cust_000880,RETURNING,412,9,9,0,0
cust_000881,LOYAL,1799,18,16,2,0
cust_000882,RETURNING,55,10,10,0,0
cust_000883,NEW,9,0,0,0,0
cust_000884,RETURNING,373,5,4,1,0
cust_000885,NEW,15,2,1,1,1
cust_000886,RETURNING,114,7,5,2,1
cust_000887,RETURNING,320,9,8,1,0
cust_000888,NEW,12,1,1,0,0
cust_000889,NEW,49,1,0,1,0
cust_000890,RETURNING,450,5,4,1,1
cust_000891,NEW,28,0,0,0,0
cust_000892,LOYAL,1502,24,22,2,2
cust_000893,NEW,4,2,1,1,0
cust_000894,RETURNING,467,9,7,2,1
cust_000895,RETURNING,438,9,6,3,2
cust_000896,RETURNING,363,6,6,0,0
cust_000897,NEW,2,1,1,0,0
cust_000898,LOYAL,1775,18,15,3,2
cust_000899,LOYAL,1495,33,32,1,0
cust_000900,NEW,3,0,0,0,0
cust_000901,NEW,8,1,0,1,0
cust_000902,LOYAL,1364,26,20,6,3
cust_000903,RETURNING,78,9,8,1,0
cust_000904,NEW,34,1,1,0,0
cust_000905,RETURNING,161,4,2,2,0
cust_000906,RETURNING,64,7,6,1,0
cust_000907,LOYAL,492,28,22,6,4
cust_000908,RETURNING,78,10,10,0,0
cust_000909,HIGH_VALUE,2520,30,30,0,0
cust_000910,RETURNING,485,12,11,1,1
cust_000911,RETURNING,229,7,4,3,3
cust_000912,RETURNING,144,15,9,6,3
cust_000913,RETURNING,265,5,2,3,2
cust_000914,RETURNING,485,11,9,2,2
cust_000915,NEW,32,0,0,0,0
cust_000916,RETURNING,350,8,8,0,0
cust_000917,LOYAL,312,18,14,4,2
cust_000918,NEW,14,3,2,1,0
cust_000919,RETURNING,236,10,10,0,0
cust_000920,RETURNING,210,7,6,1,0
cust_000921,RETURNING,114,7,7,0,0
cust_000922,LOYAL,969,17,15,2,1
cust_000923,LOYAL,1686,16,12,4,2
cust_000924,LOYAL,432,28,27,1,1
cust_000925,NEW,57,1,0,1,1
cust_000926,RETURNING,65,3,3,0,0
cust_000927,RETURNING,341,4,4,0,0
cust_000928,RETURNING,138,6,4,2,1
cust_000929,NEW,17,2,2,0,0
cust_000930,RETURNING,435,9,6,3,2
cust_000931,RETURNING,332,8,7,1,0
cust_000932,RETURNING,357,6,6,0,0
cust_000933,NEW,21,0,0,0,0
cust_000934,LOYAL,415,26,22,4,3
cust_000935,LOYAL,1382,23,18,5,2
cust_000936,RETURNING,145,10,9,1,1
cust_000937,LOYAL,725,33,30,3,2
cust_000938,NEW,57,1,0,1,0
cust_000939,LOYAL,389,22,19,3,0
cust_000940,HIGH_VALUE,2283,36,35,1,0
cust_000941,NEW,33,1,1,0,0
cust_000942,LOYAL,254,34,29,5,1
cust_000943,HIGH_VALUE,2175,30,30,0,0
cust_000944,LOYAL,415,24,23,1,0
cust_000945,HIGH_VALUE,2353,41,40,1,0
cust_000946,RETURNING,434,10,7,3,1
cust_000947,NEW,52,1,1,0,0
cust_000948,LOYAL,219,17,14,3,1
cust_000949,RETURNING,398,8,6,2,0
cust_000950,RETURNING,440,5,5,0,0
cust_000951,RETURNING,97,7,2,5,1
cust_000952,RETURNING,351,9,9,0,0
cust_000953,NEW,57,0,0,0,0
cust_000954,LOYAL,203,32,31,1,0
cust_000955,NEW,6,0,0,0,0
cust_000956,LOYAL,673,28,26,2,0
cust_000957,LOYAL,631,29,26,3,3
cust_000958,RETURNING,456,6,4,2,0
cust_000959,RETURNING,406,2,1,1,0
cust_000960,RETURNING,242,9,9,0,0
cust_000961,HIGH_VALUE,2869,45,44,1,1
cust_000962,LOYAL,1278,33,31,2,1
cust_000963,RETURNING,485,9,8,1,1
cust_000964,NEW,50,0,0,0,0
cust_000965,RETURNING,411,7,7,0,0
cust_000966,RETURNING,175,8,6,2,1
cust_000967,HIGH_VALUE,986,40,37,3,2
cust_000968,LOYAL,180,28,26,2,0
cust_000969,RETURNING,342,6,6,0,0
cust_000970,LOYAL,241,15,15,0,0
cust_000971,RETURNING,177,10,8,2,1
cust_000972,LOYAL,338,26,23,3,0
cust_000973,RETURNING,54,8,4,4,1
cust_000974,RETURNING,423,8,6,2,0
cust_000975,LOYAL,450,20,19,1,0
cust_000976,RETURNING,137,9,7,2,2
cust_000977,LOYAL,1234,22,21,1,0
cust_000978,HIGH_VALUE,2228,36,35,1,0
cust_000979,NEW,56,0,0,0,0
cust_000980,NEW,50,1,0,1,1
cust_000981,LOYAL,1252,27,27,0,0
cust_000982,RETURNING,64,10,9,1,0
cust_000983,NEW,39,0,0,0,0
cust_000984,RETURNING,304,4,3,1,0
cust_000985,LOYAL,1374,17,14,3,2
cust_000986,RETURNING,492,13,12,1,0
cust_000987,RETURNING,81,6,6,0,0
cust_000988,LOYAL,883,21,19,2,1
cust_000989,RETURNING,58,8,6,2,0
cust_000990,LOYAL,364,25,24,1,1
cust_000991,RETURNING,421,6,6,0,0
cust_000992,HIGH_VALUE,1424,31,27,4,2
cust_000993,RETURNING,134,7,7,0,0
cust_000994,NEW,47,2,2,0,0
cust_000995,LOYAL,776,23,22,1,1
cust_000996,RETURNING,125,6,4,2,1
cust_000997,NEW,17,2,2,0,0
cust_000998,NEW,49,1,1,0,0
cust_000999,LOYAL,1745,24,22,2,1
cust_001000,NEW,22,2,2,0,0
cust_001001,RETURNING,436,3,3,0,0
cust_001002,NEW,22,0,0,0,0
cust_001003,RETURNING,475,8,8,0,0
cust_001004,RETURNING,227,11,8,3,1
cust_001005,RETURNING,191,7,5,2,1
cust_001006,RETURNING,431,5,5,0,0
cust_001007,NEW,40,0,0,0,0
cust_001008,RETURNING,142,7,5,2,1
cust_001009,RETURNING,397,13,9,4,1
cust_001010,RETURNING,148,12,10,2,1
cust_001011,NEW,18,5,1,4,1
cust_001012,NEW,20,0,0,0,0
cust_001013,RETURNING,341,11,9,2,0
cust_001014,RETURNING,103,5,3,2,1
cust_001015,RETURNING,348,9,6,3,1
cust_001016,LOYAL,607,21,21,0,0
cust_001017,RETURNING,344,9,8,1,1
cust_001018,RETURNING,234,9,7,2,1
cust_001019,RETURNING,417,9,7,2,0
cust_001020,NEW,37,2,2,0,0
cust_001021,RETURNING,285,3,3,0,0
cust_001022,RETURNING,484,6,5,1,1
cust_001023,RETURNING,197,8,7,1,0
cust_001024,NEW,33,1,1,0,0
cust_001025,LOYAL,706,22,22,0,0
cust_001026,HIGH_VALUE,1713,31,28,3,1
cust_001027,NEW,59,1,1,0,0
cust_001028,RETURNING,408,7,6,1,1
cust_001029,LOYAL,1101,25,22,3,1
cust_001030,RETURNING,394,5,3,2,0
cust_001031,LOYAL,1296,20,17,3,3
cust_001032,RETURNING,119,9,7,2,0
cust_001033,LOYAL,1261,29,28,1,0
cust_001034,HIGH_VALUE,2312,43,43,0,0
cust_001035,NEW,7,1,1,0,0
cust_001036,RETURNING,323,9,8,1,0
cust_001037,RETURNING,90,7,7,0,0
cust_001038,NEW,36,1,1,0,0
cust_001039,RETURNING,232,6,6,0,0
cust_001040,HIGH_VALUE,1873,47,46,1,1
cust_001041,NEW,28,1,1,0,0
cust_001042,RETURNING,411,8,8,0,0
cust_001043,LOYAL,631,19,18,1,0
cust_001044,RETURNING,293,1,1,0,0
cust_001045,RETURNING,69,7,6,1,1
cust_001046,HIGH_VALUE,2243,36,36,0,0
cust_001047,RETURNING,100,5,4,1,0
cust_001048,NEW,34,0,0,0,0
cust_001049,NEW,0,0,0,0,0
cust_001050,HIGH_VALUE,1053,37,36,1,0
cust_001051,RETURNING,194,6,6,0,0
cust_001052,RETURNING,398,9,7,2,1
cust_001053,NEW,4,1,0,1,1
cust_001054,RETURNING,166,11,9,2,2
cust_001055,HIGH_VALUE,1961,30,27,3,1
cust_001056,RETURNING,55,6,3,3,0
cust_001057,HIGH_VALUE,847,30,27,3,1
cust_001058,RETURNING,300,2,2,0,0
cust_001059,RETURNING,436,9,8,1,1
cust_001060,LOYAL,575,31,31,0,0
cust_001061,RETURNING,221,6,5,1,0
cust_001062,RETURNING,366,6,4,2,1
cust_001063,LOYAL,1638,24,23,1,0
cust_001064,RETURNING,377,9,7,2,1
cust_001065,RETURNING,298,4,3,1,1
cust_001066,HIGH_VALUE,2890,37,35,2,1
cust_001067,RETURNING,88,7,6,1,0
cust_001068,RETURNING,109,7,6,1,0
cust_001069,NEW,39,2,2,0,0
cust_001070,RETURNING,442,3,3,0,0
cust_001071,RETURNING,243,10,10,0,0
cust_001072,LOYAL,847,23,21,2,1
cust_001073,RETURNING,285,8,7,1,1
cust_001074,LOYAL,1428,15,15,0,0
cust_001075,RETURNING,365,6,4,2,1
cust_001076,RETURNING,297,6,5,1,0
cust_001077,RETURNING,88,5,5,0,0
cust_001078,LOYAL,1158,21,20,1,0
cust_001079,RETURNING,430,6,5,1,0
cust_001080,RETURNING,378,6,4,2,2
cust_001081,LOYAL,213,26,18,8,5
cust_001082,RETURNING,58,4,4,0,0
cust_001083,RETURNING,133,7,6,1,1
cust_001084,LOYAL,1168,26,26,0,0
cust_001085,RETURNING,304,7,7,0,0
cust_001086,NEW,59,2,1,1,0
cust_001087,RETURNING,112,7,6,1,0
cust_001088,NEW,56,0,0,0,0
cust_001089,RETURNING,238,3,2,1,1
cust_001090,LOYAL,1090,22,21,1,1
cust_001091,NEW,24,0,0,0,0
cust_001092,LOYAL,1359,27,25,2,0
cust_001093,HIGH_VALUE,918,43,40,3,1
cust_001094,RETURNING,450,4,2,2,1
cust_001095,LOYAL,1018,25,25,0,0
cust_001096,LOYAL,420,17,16,1,1
cust_001097,HIGH_VALUE,753,42,39,3,1
cust_001098,RETURNING,44,12,11,1,0
cust_001099,NEW,6,0,0,0,0
cust_001100,RETURNING,56,4,2,2,0
cust_001101,RETURNING,363,7,6,1,0
cust_001102,NEW,4,2,2,0,0
cust_001103,RETURNING,320,4,4,0,0
cust_001104,NEW,48,1,0,1,1
cust_001105,LOYAL,586,21,19,2,1
cust_001106,RETURNING,250,7,7,0,0
cust_001107,NEW,17,1,1,0,0
cust_001108,NEW,40,1,0,1,0
cust_001109,RETURNING,173,9,9,0,0
cust_001110,RETURNING,308,9,5,4,1
cust_001111,NEW,21,1,1,0,0
cust_001112,RETURNING,500,12,11,1,1
cust_001113,RETURNING,246,4,4,0,0
cust_001114,RETURNING,111,10,8,2,1
cust_001115,RETURNING,39,9,8,1,0
cust_001116,RETURNING,480,4,4,0,0
cust_001117,RETURNING,310,9,9,0,0
cust_001118,NEW,53,1,1,0,0
cust_001119,NEW,6,1,0,1,0
cust_001120,RETURNING,494,5,2,3,1
cust_001121,LOYAL,458,32,28,4,0
cust_001122,HIGH_VALUE,706,28,28,0,0
cust_001123,LOYAL,482,29,23,6,4
cust_001124,RETURNING,433,8,7,1,1
cust_001125,RETURNING,150,9,9,0,0
cust_001126,RETURNING,310,7,6,1,0
cust_001127,LOYAL,923,25,22,3,0
cust_001128,LOYAL,800,24,24,0,0
cust_001129,LOYAL,489,18,17,1,1
cust_001130,LOYAL,478,24,22,2,0
cust_001131,RETURNING,124,3,2,1,1
cust_001132,LOYAL,1397,22,20,2,0
cust_001133,LOYAL,1084,24,21,3,3
cust_001134,RETURNING,326,8,6,2,1
cust_001135,LOYAL,603,25,23,2,0
cust_001136,NEW,52,2,2,0,0
cust_001137,HIGH_VALUE,2126,39,37,2,2
cust_001138,LOYAL,1602,27,26,1,1
cust_001139,NEW,10,1,1,0,0
cust_001140,RETURNING,131,4,3,1,0
cust_001141,NEW,20,0,0,0,0
cust_001142,LOYAL,440,23,18,5,2
cust_001143,LOYAL,394,24,19,5,3
cust_001144,RETURNING,123,10,9,1,0
cust_001145,LOYAL,1133,17,14,3,2
cust_001146,NEW,38,0,0,0,0
cust_001147,RETURNING,264,5,5,0,0
cust_001148,RETURNING,169,8,5,3,1
cust_001149,NEW,57,2,1,1,1
cust_001150,RETURNING,312,13,12,1,1
cust_001151,RETURNING,307,8,7,1,0
cust_001152,RETURNING,93,6,5,1,0
cust_001153,RETURNING,103,8,6,2,0
cust_001154,LOYAL,1600,24,23,1,1
cust_001155,RETURNING,453,4,4,0,0
cust_001156,LOYAL,1054,27,25,2,0
cust_001157,RETURNING,302,9,7,2,2
cust_001158,RETURNING,241,6,4,2,0
cust_001159,RETURNING,196,9,7,2,0
cust_001160,RETURNING,47,14,13,1,0
cust_001161,RETURNING,237,5,5,0,0
cust_001162,RETURNING,500,6,5,1,1
cust_001163,NEW,32,1,1,0,0
cust_001164,RETURNING,171,7,5,2,1
cust_001165,RETURNING,281,4,4,0,0
cust_001166,RETURNING,165,6,4,2,0
cust_001167,LOYAL,1777,15,15,0,0
cust_001168,RETURNING,291,4,3,1,1
cust_001169,HIGH_VALUE,734,31,28,3,1
cust_001170,LOYAL,362,16,11,5,2
cust_001171,HIGH_VALUE,1527,37,33,4,1
cust_001172,LOYAL,1252,29,28,1,0
cust_001173,NEW,26,1,0,1,0
cust_001174,RETURNING,147,3,2,1,0
cust_001175,NEW,26,2,2,0,0
cust_001176,LOYAL,1305,31,28,3,1
cust_001177,RETURNING,127,6,5,1,1
cust_001178,RETURNING,257,6,4,2,0
cust_001179,LOYAL,556,30,26,4,2
cust_001180,NEW,37,1,1,0,0
cust_001181,RETURNING,364,9,7,2,0
cust_001182,LOYAL,231,28,26,2,2
cust_001183,NEW,59,0,0,0,0
cust_001184,RETURNING,499,5,3,2,0
cust_001185,LOYAL,1625,28,24,4,2
cust_001186,NEW,13,0,0,0,0
cust_001187,RETURNING,394,10,6,4,2
cust_001188,RETURNING,62,11,11,0,0
cust_001189,LOYAL,628,24,16,8,7
cust_001190,NEW,39,1,0,1,0
cust_001191,HIGH_VALUE,1535,39,33,6,2
cust_001192,LOYAL,1388,26,26,0,0
cust_001193,RETURNING,258,5,3,2,0
cust_001194,RETURNING,466,6,4,2,1
cust_001195,RETURNING,297,11,7,4,1
cust_001196,LOYAL,1781,22,19,3,1
cust_001197,RETURNING,337,9,7,2,1
cust_001198,NEW,18,1,1,0,0
cust_001199,NEW,54,0,0,0,0
cust_001200,HIGH_VALUE,1834,48,48,0,0
cust_001201,RETURNING,264,6,6,0,0
cust_001202,LOYAL,935,25,23,2,0
cust_001203,RETURNING,34,9,7,2,1
cust_001204,LOYAL,1583,31,31,0,0
cust_001205,NEW,17,1,0,1,0
cust_001206,NEW,42,0,0,0,0
cust_001207,LOYAL,396,25,24,1,1
cust_001208,HIGH_VALUE,1082,49,36,13,5
cust_001209,RETURNING,206,4,4,0,0
cust_001210,RETURNING,159,7,5,2,1
cust_001211,RETURNING,324,5,5,0,0
cust_001212,RETURNING,445,9,4,5,1
cust_001213,RETURNING,113,10,9,1,1
cust_001214,LOYAL,1767,33,33,0,0
cust_001215,RETURNING,136,4,4,0,0
cust_001216,LOYAL,1302,27,23,4,3
cust_001217,NEW,59,2,2,0,0
cust_001218,NEW,43,0,0,0,0
cust_001219,RETURNING,474,7,4,3,1
cust_001220,RETURNING,329,7,6,1,0
cust_001221,RETURNING,343,5,5,0,0
cust_001222,NEW,33,1,0,1,0
cust_001223,HIGH_VALUE,1236,36,33,3,0
cust_001224,LOYAL,540,25,24,1,0
cust_001225,LOYAL,810,30,24,6,4
cust_001226,NEW,60,1,1,0,0
cust_001227,RETURNING,260,8,5,3,1
cust_001228,RETURNING,30,6,4,2,2
cust_001229,RETURNING,52,5,5,0,0
cust_001230,RETURNING,53,7,4,3,2
cust_001231,NEW,53,0,0,0,0
cust_001232,RETURNING,362,4,4,0,0
cust_001233,RETURNING,311,6,5,1,0
cust_001234,RETURNING,470,5,5,0,0
cust_001235,RETURNING,166,8,7,1,0
cust_001236,RETURNING,185,6,6,0,0
cust_001237,RETURNING,260,5,3,2,0
cust_001238,RETURNING,397,5,5,0,0
cust_001239,RETURNING,468,8,6,2,1
cust_001240,RETURNING,373,9,9,0,0
cust_001241,LOYAL,1283,18,17,1,1
cust_001242,RETURNING,490,7,4,3,1
cust_001243,RETURNING,115,4,4,0,0
cust_001244,HIGH_VALUE,584,51,51,0,0
cust_001245,RETURNING,146,6,5,1,0
cust_001246,LOYAL,1496,18,17,1,1
cust_001247,LOYAL,411,21,18,3,1
cust_001248,NEW,45,0,0,0,0
cust_001249,RETURNING,180,6,6,0,0
cust_001250,LOYAL,1602,27,24,3,0
cust_001251,HIGH_VALUE,511,34,31,3,1
cust_001252,RETURNING,363,9,8,1,0
cust_001253,NEW,10,0,0,0,0
cust_001254,RETURNING,436,8,7,1,0
cust_001255,NEW,18,2,2,0,0
cust_001256,LOYAL,240,25,23,2,1
